362,72	15,56	362,72	15,56	362,72	3231,29	362,72	-10,65	362,72	52,02	362,72	-25,80	362,72	-17,61	362,72	-13,52
362,93	51,61	362,93	51,61	362,93	3425,84	362,93	35,63	362,93	77,82	362,93	31,13	362,93	52,43	362,93	24,58
363,15	73,73	363,15	73,73	363,15	3710,92	363,15	61,03	363,15	69,22	363,15	57,34	363,15	15,97	363,15	29,90
363,37	74,55	363,37	74,55	363,37	3995,59	363,37	79,46	363,37	64,72	363,37	61,44	363,37	42,60	363,37	34,82
363,59	25,80	363,59	25,80	363,59	4085,29	363,59	0,00	363,59	2,87	363,59	-40,96	363,59	-39,32	363,59	-66,35
363,81	40,96	363,81	40,96	363,81	4450,24	363,81	65,94	363,81	36,04	363,81	-36,04	363,81	2,87	363,81	-12,29
364,02	14,75	364,02	14,75	364,02	4798,39	364,02	-6,14	364,02	-4,51	364,02	-65,54	364,02	-15,15	364,02	-51,61
364,24	80,69	364,24	80,69	364,24	5078,96	364,24	45,87	364,24	68,40	364,24	41,37	364,24	20,89	364,24	-9,01
364,46	29,49	364,46	29,49	364,46	5475,86	364,46	7,37	364,46	20,48	364,46	-23,35	364,46	3,69	364,46	-9,01
364,68	43,83	364,68	43,83	364,68	5849,82	364,68	0,41	364,68	24,17	364,68	-20,89	364,68	-16,38	364,68	-15,56
364,90	68,40	364,90	68,40	364,90	6231,56	364,90	29,49	364,90	30,31	364,90	35,63	364,90	-22,12	364,90	-28,26
365,11	99,53	365,11	99,53	365,11	6725,53	365,11	54,89	365,11	60,21	365,11	40,96	365,11	47,10	365,11	28,67
365,33	40,14	365,33	40,14	365,33	7233,84	365,33	23,76	365,33	33,59	365,33	23,35	365,33	4,51	365,33	-51,20
365,55	75,77	365,55	75,77	365,55	7770,40	365,55	41,37	365,55	59,80	365,55	14,75	365,55	20,48	365,55	9,01
365,77	105,27	365,77	105,27	365,77	8454,42	365,77	17,20	365,77	44,24	365,77	20,89	365,77	29,90	365,77	21,30
365,99	37,68	365,99	37,68	365,99	9035,23	365,99	-1,23	365,99	13,93	365,99	-21,71	365,99	2,46	365,99	-42,60
366,20	141,31	366,20	141,31	366,20	9937,15	366,20	104,45	366,20	106,90	366,20	67,17	366,20	72,50	366,20	29,49
366,42	49,56	366,42	49,56	366,42	10388,94	366,42	16,38	366,42	9,01	366,42	2,46	366,42	24,17	366,42	6,55
366,64	28,67	366,64	28,67	366,64	11183,96	366,64	-4,92	366,64	25,39	366,64	-47,51	366,64	-11,88	366,64	-79,87
366,86	2,05	366,86	2,05	366,86	12011,75	366,86	-47,92	366,86	-29,90	366,86	-29,90	366,86	-78,23	366,86	-37,27
367,07	44,24	367,07	44,24	367,07	13061,13	367,07	50,38	367,07	69,22	367,07	16,79	367,07	-31,54	367,07	-10,65
367,29	40,96	367,29	40,96	367,29	13773,00	367,29	-5,73	367,29	9,83	367,29	12,70	367,29	-34,41	367,29	-4,10
367,51	114,69	367,51	114,69	367,51	14740,87	367,51	78,23	367,51	65,54	367,51	57,34	367,51	41,78	367,51	58,57
367,73	58,57	367,73	58,57	367,73	15755,02	367,73	55,30	367,73	38,91	367,73	-2,46	367,73	26,21	367,73	29,08
367,95	81,92	367,95	81,92	367,95	16817,51	367,95	49,15	367,95	66,76	367,95	35,23	367,95	52,84	367,95	18,02
368,16	-31,95	368,16	-31,95	368,16	17901,29	368,16	-45,87	368,16	-50,38	368,16	-79,87	368,16	-96,25	368,16	-100,35
368,38	81,51	368,38	81,51	368,38	19180,46	368,38	70,86	368,38	74,14	368,38	36,04	368,38	18,84	368,38	22,12
368,60	70,86	368,60	70,86	368,60	20020,53	368,60	50,38	368,60	27,03	368,60	19,25	368,60	-15,97	368,60	8,60
368,82	74,14	368,82	74,14	368,82	21604,84	368,82	48,33	368,82	41,78	368,82	-10,24	368,82	32,77	368,82	2,87
369,03	74,96	369,03	74,96	369,03	23100,27	369,03	63,90	369,03	93,39	369,03	66,35	369,03	68,81	369,03	22,94
369,25	79,46	369,25	79,46	369,25	24410,97	369,25	49,15	369,25	74,14	369,25	27,44	369,25	10,65	369,25	0,00
369,47	24,17	369,47	24,17	369,47	25316,58	369,47	-6,14	369,47	-4,92	369,47	-38,91	369,47	-49,56	369,47	-47,51
369,69	156,46	369,69	156,46	369,69	25685,62	369,69	110,59	369,69	139,67	369,69	97,89	369,69	123,29	369,69	116,73
369,91	117,96	369,91	117,96	369,91	26836,58	369,91	66,76	369,91	81,10	369,91	47,10	369,91	67,58	369,91	46,69
370,12	40,55	370,12	40,55	370,12	27339,56	370,12	-2,87	370,12	28,26	370,12	-29,08	370,12	-39,73	370,12	-21,71
370,34	48,33	370,34	48,33	370,34	28171,45	370,34	18,43	370,34	50,38	370,34	1,64	370,34	13,93	370,34	-6,96
370,56	29,08	370,56	29,08	370,56	28409,42	370,56	8,60	370,56	15,15	370,56	-33,59	370,56	-13,52	370,56	-4,51
370,78	1,23	370,78	1,23	370,78	28646,58	370,78	-15,56	370,78	-26,21	370,78	-22,53	370,78	-33,59	370,78	-43,42
370,99	122,06	370,99	122,06	370,99	29104,50	370,99	106,08	370,99	110,18	370,99	38,09	370,99	22,12	370,99	-1,23
371,21	45,87	371,21	45,87	371,21	29147,10	371,21	40,14	371,21	83,97	371,21	33,18	371,21	25,80	371,21	0,82
371,43	44,24	371,43	44,24	371,43	29681,62	371,43	13,11	371,43	41,37	371,43	1,64	371,43	-35,23	371,43	-27,44
371,65	88,06	371,65	88,06	371,65	30324,68	371,65	29,49	371,65	37,27	371,65	0,82	371,65	-34,82	371,65	-1,23
371,86	70,04	371,86	70,04	371,86	31137,73	371,86	29,49	371,86	62,67	371,86	-11,47	371,86	-34,41	371,86	-31,13
372,08	99,53	372,08	99,53	372,08	31095,95	372,08	112,64	372,08	91,75	372,08	30,72	372,08	73,32	372,08	65,94
372,30	36,86	372,30	36,86	372,30	31961,83	372,30	27,03	372,30	49,15	372,30	-14,34	372,30	-19,66	372,30	-9,01
372,52	82,33	372,52	82,33	372,52	32648,31	372,52	100,35	372,52	86,42	372,52	61,85	372,52	24,17	372,52	52,84
372,73	72,50	372,73	72,50	372,73	32352,99	372,73	21,30	372,73	78,64	372,73	28,67	372,73	28,26	372,73	13,11
372,95	81,51	372,95	81,51	372,95	32577,04	372,95	36,86	372,95	67,58	372,95	13,93	372,95	23,76	372,95	2,87
373,17	76,18	373,17	76,18	373,17	32774,87	373,17	15,97	373,17	61,85	373,17	3,28	373,17	-8,19	373,17	-3,69
373,39	110,59	373,39	110,59	373,39	33116,06	373,39	65,53	373,39	73,73	373,39	37,68	373,39	13,93	373,39	27,03
373,60	134,35	373,60	134,35	373,60	32985,40	373,60	119,60	373,60	149,50	373,60	114,69	373,60	84,79	373,60	89,70
373,82	36,04	373,82	36,04	373,82	32564,34	373,82	35,63	373,82	30,72	373,82	4,92	373,82	-10,24	373,82	-7,37
374,04	109,36	374,04	109,36	374,04	32775,28	374,04	103,22	374,04	102,40	374,04	57,34	374,04	83,97	374,04	37,27
374,26	120,42	374,26	120,42	374,26	32946,08	374,26	114,28	374,26	128,20	374,26	91,34	374,26	68,81	374,26	41,37
374,47	57,34	374,47	57,34	374,47	32281,72	374,47	51,61	374,47	75,77	374,47	17,20	374,47	27,44	374,47	4,51
374,69	14,34	374,69	14,34	374,69	32207,59	374,69	-31,13	374,69	-13,11	374,69	-10,65	374,69	-49,15	374,69	-70,86
374,91	93,80	374,91	93,80	374,91	31665,28	374,91	57,75	374,91	34,00	374,91	1,64	374,91	7,78	374,91	20,89
375,12	-10,65	375,12	-10,65	375,12	31364,23	375,12	-18,43	375,12	9,42	375,12	-53,25	375,12	-39,32	375,12	-50,38
375,34	16,79	375,34	16,79	375,34	30740,83	375,34	-16,38	375,34	-6,14	375,34	0,00	375,34	-17,20	375,34	-57,34
375,56	68,40	375,56	68,40	375,56	29733,23	375,56	65,13	375,56	63,90	375,56	24,99	375,56	25,80	375,56	-21,30
375,78	51,61	375,78	51,61	375,78	29523,93	375,78	28,26	375,78	22,12	375,78	20,89	375,78	-0,82	375,78	-16,38
375,99	13,11	375,99	13,11	375,99	28178,00	375,99	44,65	375,99	61,44	375,99	13,11	375,99	2,87	375,99	23,35
376,21	93,80	376,21	93,80	376,21	27500,53	376,21	76,59	376,21	88,47	376,21	40,55	376,21	55,70	376,21	36,45
376,43	62,26	376,43	62,26	376,43	26454,43	376,43	55,70	376,43	93,80	376,43	38,91	376,43	58,98	376,43	29,90
376,65	79,87	376,65	79,87	376,65	25676,61	376,65	75,77	376,65	72,09	376,65	40,55	376,65	74,14	376,65	52,43
376,86	-36,45	376,86	-36,45	376,86	24462,17	376,86	-55,70	376,86	-35,23	376,86	-76,59	376,86	-57,34	376,86	-81,92
377,08	107,72	377,08	107,72	377,08	23686,81	377,08	69,22	377,08	106,08	377,08	44,24	377,08	36,86	377,08	29,90
377,30	54,89	377,30	54,89	377,30	22477,28	377,30	10,65	377,30	64,31	377,30	23,76	377,30	0,00	377,30	11,06
377,51	100,35	377,51	100,35	377,51	22166,80	377,51	54,07	377,51	68,40	377,51	43,83	377,51	51,61	377,51	41,78
377,73	48,33	377,73	48,33	377,73	20854,47	377,73	51,61	377,73	46,28	377,73	20,89	377,73	9,83	377,73	-7,37
377,95	-17,61	377,95	-17,61	377,95	19843,18	377,95	-22,53	377,95	-23,35	377,95	-43,01	377,95	-52,43	377,95	-82,74
378,17	57,34	378,17	57,34	378,17	19122,70	378,17	19,25	378,17	34,00	378,17	20,48	378,17	-38,09	378,17	-29,08
378,38	11,47	378,38	11,47	378,38	18697,14	378,38	-45,87	378,38	-21,71	378,38	-48,33	378,38	-27,03	378,38	-67,17
378,60	100,35	378,60	100,35	378,60	17868,94	378,60	51,61	378,60	75,77	378,60	19,66	378,60	22,94	378,60	51,20
378,82	163,43	378,82	163,43	378,82	16959,64	378,82	122,47	378,82	168,34	378,82	92,16	378,82	93,80	378,82	48,33
379,03	79,87	379,03	79,87	379,03	16366,55	379,03	50,38	379,03	42,19	379,03	16,38	379,03	15,15	379,03	10,65
379,25	15,15	379,25	15,15	379,25	15827,11	379,25	-28,26	379,25	3,28	379,25	-56,52	379,25	-67,58	379,25	-63,08
379,47	109,36	379,47	109,36	379,47	15464,62	379,47	92,98	379,47	134,35	379,47	90,52	379,47	65,53	379,47	60,21
379,68	31,95	379,68	31,95	379,68	14850,64	379,68	21,30	379,68	63,49	379,68	13,93	379,68	15,15	379,68	-38,50
379,90	89,29	379,90	89,29	379,90	14072,82	379,90	47,51	379,90	101,17	379,90	30,31	379,90	31,13	379,90	12,29
380,12	31,13	380,12	31,13	380,12	13830,34	380,12	-18,02	380,12	45,46	380,12	-27,44	380,12	-30,31	380,12	-34,00
380,34	16,79	380,34	16,79	380,34	13464,17	380,34	4,51	380,34	-2,05	380,34	-23,35	380,34	-21,71	380,34	-72,50
380,55	88,47	380,55	88,47	380,55	12952,17	380,55	53,66	380,55	81,92	380,55	63,90	380,55	1,64	380,55	33,18
380,77	58,57	380,77	58,57	380,77	12719,11	380,77	3,69	380,77	39,32	380,77	1,64	380,77	-2,46	380,77	-34,82
380,99	65,13	380,99	65,13	380,99	12270,20	380,99	6,96	380,99	35,23	380,99	-18,84	380,99	4,51	380,99	-8,19
381,20	92,57	381,20	92,57	381,20	12060,90	381,20	67,99	381,20	117,14	381,20	24,99	381,20	46,28	381,20	30,72
381,42	54,48	381,42	54,48	381,42	11793,43	381,42	10,65	381,42	53,25	381,42	-9,42	381,42	6,14	381,42	4,92
381,64	51,20	381,64	51,20	381,64	11358,85	381,64	9,01	381,64	38,91	381,64	7,78	381,64	15,56	381,64	-39,73
381,85	84,79	381,85	84,79	381,85	11220,00	381,85	76,59	381,85	92,16	381,85	39,32	381,85	50,38	381,85	4,10
382,07	38,09	382,07	38,09	382,07	10898,06	382,07	29,49	382,07	76,18	382,07	0,82	382,07	-36,04	382,07	-28,26
382,29	70,04	382,29	70,04	382,29	10535,98	382,29	48,33	382,29	72,91	382,29	26,62	382,29	39,32	382,29	-11,06
382,50	96,66	382,50	96,66	382,50	10406,96	382,50	70,86	382,50	81,51	382,50	34,82	382,50	27,44	382,50	3,69
382,72	44,65	382,72	44,65	382,72	10008,01	382,72	-14,75	382,72	25,80	382,72	-27,85	382,72	-15,97	382,72	-39,32
382,94	35,23	382,94	35,23	382,94	9702,05	382,94	-34,00	382,94	-2,05	382,94	-35,63	382,94	-17,61	382,94	-69,63
383,15	122,47	383,15	122,47	383,15	9496,02	383,15	110,18	383,15	134,35	383,15	65,13	383,15	58,16	383,15	43,01
383,37	147,04	383,37	147,04	383,37	9089,29	383,37	120,83	383,37	117,96	383,37	103,22	383,37	96,66	383,37	90,11
383,59	75,77	383,59	75,77	383,59	9002,05	383,59	54,07	383,59	64,72	383,59	15,97	383,59	16,79	383,59	14,75
383,80	63,90	383,80	63,90	383,80	8637,10	383,80	43,01	383,80	56,11	383,80	7,37	383,80	-6,14	383,80	-13,11
384,02	72,91	384,02	72,91	384,02	8425,34	384,02	56,52	384,02	33,18	384,02	22,12	384,02	9,42	384,02	12,70
384,24	66,35	384,24	66,35	384,24	7838,81	384,24	8,60	384,24	38,91	384,24	-4,10	384,24	-19,66	384,24	-34,82
384,45	176,53	384,45	176,53	384,45	7622,13	384,45	139,67	384,45	188,00	384,45	139,26	384,45	154,42	384,45	129,84
384,67	116,32	384,67	116,32	384,67	7540,62	384,67	85,20	384,67	67,58	384,67	81,51	384,67	41,37	384,67	9,42
384,89	-30,72	384,89	-30,72	384,89	7005,69	384,89	-78,64	384,89	-74,96	384,89	-102,81	384,89	-143,36	384,89	-113,05
385,10	18,84	385,10	18,84	385,10	6828,75	385,10	-19,66	385,10	6,14	385,10	-37,68	385,10	-72,09	385,10	-68,81
385,32	51,20	385,32	51,20	385,32	6724,30	385,32	33,59	385,32	50,38	385,32	24,99	385,32	-1,23	385,32	-32,36
